plz,lat,lon,ort
8880,47.125919,9.330166474,Walenstadt
8881,47.136481,9.285459,Walenstadtberg
8881,47.136481,9.285459,Knoblisbühl
8881,47.136481,9.285459,Tscherlach
8882,47.119401,9.249781583,Unterterzen
8883,47.094539,9.222624,Quarten
8884,47.077583,9.245858419,Oberterzen
8885,47.089732,9.287007915,Mols
8887,47.00076162,9.337808443,Mels
1287,46.154745,6.033322,Laconnex
8886,47.039001,9.382635,Mädris-Vermol
8889,47.057014,9.400176,Plons
8888,46.765501,10.21268935,Heiligkreuz (Mels)
8890,47.05974656,9.297346367,Flums
8892,47.097961,9.35277538,Berschis
8893,47.083025,9.37168,Flums Hochwiese
8894,47.079225,9.349035,Flumserberg Saxli
8895,47.062099,9.3094,Flumserberg Portel
8896,47.089458,9.32136,Flumserberg Bergh
1288,46.186249,6.041955,Aire-la-Ville
8897,47.04884,9.28539,Flumserberg Theim
8898,47.062592,9.21536,Flumserberg Tboden
8902,47.37984789,8.422492678,Urdorf
8903,47.353676,8.435449,Birmensdorf ZH
8904,47.335048,8.404056,Aesch ZH
8905,47.316901,8.396686,Arni-Islisberg
8906,47.31668057,8.466303044,Bonstetten
8907,47.336978,8.470272,Wettswil
8908,47.30148761,8.451038258,Hedingen
8910,47.28167771,8.450278234,Affoltern am Albis
8909,47.288254,8.429134,Zwillikon
8911,47.241563,8.49714,Rifferswil
8912,47.26152009,8.422103197,Obfelden
8913,47.28147983,8.409449645,Ottenbach
8914,47.27539686,8.489750552,Aeugst am Albis
8914,47.27539686,8.489750552,Aeugstertal
8915,47.24435647,8.536740922,Hausen am Albis
8916,47.29969244,8.402256893,Jonen
1290,46.29146036,6.145407651,Versoix
8917,47.31249441,8.397713486,Oberlunkhofen
8918,47.324699,8.38332,Unterlunkhofen
8919,47.314321,8.36406,Rottenschwil
8925,47.226882,8.549531,Ebertswil
8926,47.228669,8.512893,Kappel am Albis
8932,47.24778746,8.464062937,Mettmenstetten
8933,47.234626,8.427361,Maschwanden
8934,47.22444757,8.462689911,Knonau
8942,47.27255233,8.571665111,Oberrieden
1291,46.320059,6.163428,Commugny
8135,47.27974414,8.530159098,Sihlbrugg Station
6340,47.19543532,8.537081334,Sihlbrugg
8951,47.412315,8.414245,Fahrweid
8952,47.39499243,8.44891326,Schlieren
8953,47.40198961,8.398337587,Dietikon
8953,47.40198961,8.398337587,Dietikon 1
8953,47.40198961,8.398337587,Dietikon 2
8954,47.42067462,8.412010505,Geroldswil
1292,46.238909,6.138445,Pregny-Chambésy
8955,47.431372,8.397959,Oetwil an der Limmat
8956,47.42797968,8.344297976,Killwangen
8957,47.41790204,8.367425871,Spreitenbach
8962,47.38803173,8.378360711,Bergdietikon
8964,47.356323,8.379258599,Rudolfstetten-Friedlisberg
8965,47.35386903,8.383858678,Berikon
8966,47.33716166,8.395220603,Oberwil-Lieli
8967,47.37006063,8.358139601,Widen
1293,46.25727835,6.13649462,Bellevue
9000,47.42214049,9.375948581,St.Gallen
1294,46.26644644,6.153847016,Genthod
9000,47.42214049,9.375948581,St. Gallen 1 Zust
9000,47.42214049,9.375948581,St. Gallen Dist Ba
9000,47.42214049,9.375948581,St. Gallen Kaserne
9001,47.426479,9.37605,St. Gallen
9004,47.42214049,9.375948581,St. Gallen
1295,46.302415,6.16047,Mies-Tannay
9006,47.42214049,9.375948581,St. Gallen
9007,47.426479,9.37605,St. Gallen
9008,47.42214049,9.375948581,St. Gallen
9009,47.42214049,9.375948581,St. Gallen
9010,47.437908,9.36658,St. Gallen
9011,47.42214049,9.375948581,St. Gallen
9012,47.42214049,9.375948581,St. Gallen
9013,47.42214049,9.375948581,St. Gallen
9014,47.42214049,9.375948581,St. Gallen
9015,47.42214049,9.375948581,St. Gallen
1296,46.32136784,6.188890967,Coppet
9016,47.42214049,9.375948581,St. Gallen
9030,47.43699,9.331124,Abtwil SG
9032,47.443505,9.341765,Engelburg
9033,47.451231,9.454153,Untereggen
9034,47.44674565,9.482750771,Eggersriet
9035,47.437936,9.439355,Grub AR
9036,47.454041,9.50312,Grub SG
9037,47.425285,9.436885,Speicherschwendi
9038,47.42783643,9.482075622,Rehetobel
1297,46.33646506,6.184882814,Founex
9042,47.41289958,9.444112049,Speicher
9043,47.40059935,9.47761995,Trogen
9044,47.414104,9.499812,Wald AR
9050,47.33662496,9.413054347,Appenzell
9052,47.393683,9.364295,Niederteufen
9053,47.393462,9.396778,Teufen AR
9054,47.362469,9.382023,Haslen AI
9055,47.38072369,9.427031971,Bühler
9056,47.36924986,9.471646816,Gais
1298,46.351672,6.190504,Céligny
9057,47.28047,9.393619,Weissbad
9058,47.296615,9.454525,Brülisau
9062,47.398868,9.358175,Lustmühle
9063,47.375133,9.335735,Stein AR
9064,47.320898,9.318027,Hundwil
9100,47.38287873,9.27443681,Herisau
9100,47.38287873,9.27443681,Herisau 1
9102,47.38287873,9.27443681,Herisau
1299,46.36433443,6.205160028,Crans-près-Céligny
9103,47.35179319,9.235045061,Schwellbrunn
9104,47.35708037,9.284885681,Waldstatt
9105,47.32070149,9.232076487,Schönengrund
9107,47.29654218,9.267795672,Urnäsch
9108,47.31918726,9.348927669,Gonten
1302,46.574752,6.536832,Vufflens-la-Ville
9112,47.383418,9.242228,Schachen b.Herisau
9113,47.38512838,9.186763926,Degersheim
9114,47.362423,9.175026,Hoffeld
9115,47.336855,9.192265,Dicken
9116,47.394968,9.182031,Wolfertswil
9122,47.35632514,9.158941858,Mogelsberg
9123,47.373416,9.136167,Nassen
9125,47.31951094,9.140134857,Brunnadern
9126,47.350821,9.13479616,Necker
9127,47.32907,9.199634,St.Peterzell
9633,47.29708,9.182745,Bächli (Hemberg)
9200,47.42202,9.25489,Gossau SG
9200,47.42202,9.25489,Gossau SG 1
9200,47.42202,9.25489,Gossau SG 2
9203,47.42197,9.201364,Niederwil SG
9204,47.464568,9.26909,Andwil SG
9205,47.46416952,9.303333309,Waldkirch
9212,47.44299,9.25549,Arnegg
1304,46.59917881,6.484664715,Cossonay
9213,47.438441,9.252024458,Hauptwil-Gottshaus
9214,47.518344,9.181181,Kradolf-Schönenberg
9216,47.512861,9.223553,Heldswil
9215,47.521648,9.19917,Schönenberg TG
9215,47.521648,9.19917,Buhwil
9220,47.49561551,9.216146548,Bischofszell
9223,47.502016,9.199496,Schweizersholz
9223,47.502016,9.199496,Halden
1304,46.59917881,6.484664715,Dizy
9216,47.512861,9.223553,Hohentannen
9225,47.486879,9.30202,Wilen (Gottshaus)
9225,47.486879,9.30202,St. Pelagiberg
9230,47.40531674,9.198021492,Flawil
9230,47.40531674,9.198021492,Flawil 1
9230,47.40531674,9.198021492,Flawil 2
9231,47.390268,9.226915,Egg (Flawil)
9604,47.39658,9.08599,Oberrindal
9604,47.39658,9.08599,Lütisburg
9240,47.44678988,9.117494133,Uzwil
1307,46.346778,7.163295,Lussery-Villars
9240,47.44678988,9.117494133,Niederglatt SG
9242,47.42154364,9.141082906,Oberuzwil
9248,47.420629,9.136419,Bichwil
9243,47.428418,9.086715,Jonschwil
9244,47.411008,9.086232672,Niederuzwil
9245,47.44209225,9.181502856,Oberbüren
9246,47.46179201,9.215383783,Niederbüren
9247,47.448271,9.115985937,Henau
9249,47.44796,9.108135,Algetshausen
9302,47.448013,9.378042421,Kronbühl
1305,46.61277537,6.529053247,Penthalaz
9303,47.467327,9.381567,Wittenbach
9304,47.472936,9.335445,Bernhardzell
9305,47.484659,9.398366,Berg SG
9306,47.492877,9.375515,Freidorf TG
9315,47.50636,9.3565,Winden
9308,47.497145,9.355074,Lömmenschwil
9312,47.494216,9.346194,Häggenschwil
9313,47.51679752,9.316813178,Muolen
9314,47.534105,9.3432,Steinebrunn
1315,46.65450095,6.504754495,La Sarraz
9315,47.50636,9.3565,Neukirch (Egnach)
9320,47.51523119,9.41954934,Arbon
9320,47.51523119,9.41954934,Frasnacht
9320,47.51523119,9.41954934,Stachen
9322,47.52892317,9.365700954,Egnach
9323,47.4943071,9.435649403,Steinach
9325,47.501273,9.370704,Roggwil TG
9326,47.4927902,9.461374272,Horn
9327,47.48285322,9.454394538,Tübach
1317,46.66729,6.53565,Orny
9400,47.47564585,9.495378085,Rorschach
9404,47.46657074,9.504811189,Rorschacherberg
9400,47.47564585,9.495378085,Rorschach Ost
9402,47.46757998,9.426597017,Mörschwil
9403,47.47363956,9.468344827,Goldach
9405,47.464755,9.54251,Wienacht-Tobel
9410,47.44120463,9.534001449,Heiden
9411,47.410187,9.52913,Reute AR
9413,47.41694125,9.558062195,Oberegg
9414,47.425965,9.560574,Schachen b. Reute
1316,46.641831,6.471855,Chevilly
9422,47.477544,9.542933,Staad SG
9423,47.479148,9.54923179,Altenrhein
9424,47.47004421,9.583953478,Rheineck
9425,47.47835326,9.55731623,Thal
9426,47.459378,9.561572,Lutzenberg
9427,47.44968068,9.561135288,Wolfhalden
9428,47.44352868,9.597985391,Walzenhausen
9427,47.44968068,9.561135288,Zelg (Wolfhalden)
9430,47.447743,9.626463,St.Margrethen
1337,46.70785731,6.371397542,Vallorbe
9428,47.44352868,9.597985391,Platz
9434,47.426208,9.638677,Au SG
9435,47.389906,9.63728973,Heerbrugg
9436,47.40088029,9.60854556,Balgach
9437,47.385836,9.579298,Marbach SG
9450,47.356451,9.538097,Lüchingen
9442,47.42465639,9.613112815,Berneck
9443,47.40470854,9.639751309,Widnau
9444,47.38400051,9.647511707,Diepoldsau
9445,47.39358253,9.590280016,Rebstein
9450,47.356451,9.538097,Altstätten
9451,47.36422,9.60588,Kriessern
9452,47.358674,9.53255,Hinterforst
9453,47.348003,9.525434,Eichberg
9462,47.334015,9.583404,Montlingen
9463,47.332828,9.565198,Oberriet SG
9464,47.285287,9.534795837,Rüthi SG
9464,47.285287,9.534795837,Lienz
9465,47.23229,9.499955315,Salez
9466,47.24390497,9.477273866,Sennwald
9467,47.245137,9.473477,Frümsen
9468,47.234197,9.445347521,Sax
9469,47.20979,9.489725,Haag (Rheintal)
9470,47.157489,9.459051,Buchs SG
9470,47.157489,9.459051,Buchs SG 1
9472,47.16830454,9.394873605,Grabs
1338,46.73490634,6.410294061,Ballaigues
9472,47.16830454,9.394873605,Grabserberg
9473,47.21154575,9.430651489,Gams
9475,47.12967837,9.458870012,Sevelen
9476,47.092435,9.497664,Weite
9477,47.038302,9.476325527,Trübbach
9478,47.080297,9.476689,Azmoos
9479,47.099101,9.474586,Oberschan
9485,47.19857,9.56314,Nendeln
9486,47.21154,9.56242,Schaanwald
9487,47.20642,9.526638,Gamprin-Bendern
9488,47.235245,9.555973,Schellenberg
9490,47.137866,9.521866,Vaduz
9491,47.243351,9.54011,Ruggell
9492,47.203232,9.532155,Eschen
9493,47.211726,9.563943,Mauren FL
9494,47.148091,9.566619,Schaan
9495,47.083263,9.566739,Triesen
1341,46.60108,6.237835,Orient
9496,47.095017,9.557163,Balzers
9497,47.116138,9.587993,Triesenberg
9500,47.459015,9.043992,Wil SG
9500,47.459015,9.043992,Wil SG 1
9500,47.459015,9.043992,Wil SG 2
9500,47.459015,9.043992,Wil SG 1 Zust
9502,47.50431862,9.069074084,Braunau
9503,47.523265,9.088735,Stehrenberg
9504,47.539601,9.084183,Friltschen
1346,46.615355,6.259954,Les Bioux
9506,47.518995,8.99308,Lommis
9507,47.525163,8.956611,Stettfurt
9508,47.521891,8.985087,Weingarten-Kalth
9512,47.474182,9.060883,Rossrüti
9514,47.494121,9.117685,Wuppenau
9515,47.49059,9.12221,Hosenruck
8577,47.515402,9.134981,Toos
1344,46.63614,6.311316,L'Abbaye
9517,47.535427,9.109564072,Mettlen
9565,47.53936,9.095428,Rothenhausen
9523,47.46586,9.085035,Züberwangen
9524,47.470434,9.097565,Zuzwil SG
9525,47.474669,9.14953,Lenggenwil
9526,47.483062,9.141638677,Zuckenriet
9527,47.47838254,9.165942122,Niederhelfenschwil
9532,47.447062,9.043663,Rickenbach TG
9533,47.403938,8.981478,Kirchberg SG
9534,47.397445,9.003265,Gähwil
1342,46.667344,6.309739749,Le Pont
9535,47.44583,9.021818,Wilen TG
9536,47.439049,9.07369,Schwarzenbach SG
9542,47.479282,8.988621,Münchwilen TG
9543,47.490181,9.00223,St. Margarethen TG
9545,47.49329054,8.95783697,Wängi
9546,47.483576,8.937002,Tuttwil
9547,47.503089,8.921582,Wittenwil
9548,47.52665262,8.92963363,Matzingen
9552,47.48133582,9.049661343,Bronschhofen
1343,46.666869,6.318055902,Les Charbonnières
9553,47.49767268,9.01893898,Bettwiesen
9554,47.508942,9.030192,Tägerschen
9555,47.5167,9.03333,Tobel-Tägerschen
9556,47.53245804,9.045850226,Affeltrangen
9562,47.503653,9.086364233,Märwil
9565,47.53936,9.095428,Schmidshof
9565,47.53936,9.095428,Oppikon
1345,46.66169,6.279332,Le Lieu
9565,47.53936,9.095428,Bussnang
8370,47.45452946,9.00231419,Busswil TG
9573,47.44104,9.0087,Littenheid
9601,47.384629,9.072636,Lütisburg Station
9602,47.397779,9.065083615,Bazenheid
9602,47.397779,9.065083615,Müselbach
9606,47.35274985,9.069243637,Bütschwil
9607,47.35007267,9.009238942,Mosnang
9608,47.378917,9.091404,Ganterschwil
1347,46.620172,6.233431548,Le Sentier
9612,47.372931,9.017681,Dreien
9613,47.362902,8.982536282,Mühlrüti
9614,47.328755,9.022905,Libingen
9615,47.34593,9.080221,Dietfurt
9620,47.32479308,9.096766738,Lichtensteig
9621,47.349695,9.111466,Oberhelfenschwil
9622,47.316735,9.050454,Krinau
9630,47.2906981,9.087226238,Wattwil
9631,47.285443,9.105354,Ulisbach
9633,47.29708,9.182745,Hemberg
9642,47.24478803,9.130732744,Ebnat-Kappel
9643,47.223327,9.164729818,Krummenau
9650,47.206381,9.200459689,Nesslau
9651,47.240203,9.211041,Ennetbühl
9655,47.20008,9.219689,Stein SG
9652,47.229698,9.194419,Neu St. Johann
9656,47.184002,9.280458,Alt St.Johann
9657,47.200042,9.295517767,Unterwasser
9658,47.21688015,9.353220457,Wildhaus
3185,46.846782,7.242022,Schmitten FR
3113,46.89969596,7.544924634,Rubigen
3900,46.2969,7.94887572,Brig-Glis
6304,47.14999395,8.523302136,Zug
1348,46.582205,6.218661128,Le Brassus
6911,45.969311,8.974059,Campione
8238,47.699728,8.693445,Büsingen
3003,46.948021,7.44821,Bern 3 Nationalrat
3003,46.948021,7.44821,Bern 3 Ständerat
6302,47.14999395,8.523302136,Zug
6303,47.14999395,8.523302136,Zug
1289,46.196049,6.190992,Genève Serv. Spéc.
7003,46.849579,9.53225,Chur Postauto
6900,46.00785538,8.976010841,Lugano 3
3024,46.948021,7.44821,Bern
1306,46.628558,6.549613,Daillens
1303,46.59875742,6.541283954,Penthaz
1308,46.620473,6.450495,La Chaux (Cossonay)
1148,46.62443778,6.393140816,Cuarnens
1313,46.654285,6.478313,Ferreyres
1148,46.62443778,6.393140816,Moiry
1321,46.684973,6.515581,Arnex-sur-Orbe
1318,46.672777,6.516883,Pompaples
1017,46.519588,6.63234,Lausanne Veillon
1099,46.576008,6.745942,Montpreveyres Foto
1312,46.65147835,6.542880624,Eclépens
1934,46.067126,7.215096587,Bruson
3800,46.6871431,7.864861677,Sundlauenen
3030,46.948021,7.44821,Bern
1031,46.572937,6.543879,Mex VD
1734,46.763994,7.198929,Tentlingen
1029,46.565837,6.560968,Villars-Sainte-Croix
1400,46.77427297,6.637107339,Cheseaux-Noréaz
9101,47.3851,9.27817,Herisau
1329,46.715272,6.470298,Bretonnières
1322,46.685152,6.48278,Croy
3044,46.979016,7.333100549,Innerberg
1295,46.302415,6.16047,Mies
1295,46.302415,6.16047,Tannay
8288,47.634792,9.145986,Kreuzlingen Sonder
1920,46.10722952,7.080832532,Martigny 1 Dist
1323,46.684682,6.461046,Romainmôtier-Envy
1324,46.708039,6.441932,Premier
1325,46.687029,6.384448,Vaulion
1326,46.68108,6.431743,Juriens
6370,46.9588565,8.363377429,Oberdorf NW
8330,47.36732,8.795583,Hermatswil
1148,46.62443778,6.393140816,La Praz
8317,47.430522,8.672252,Tagelswangen
3855,46.674224,8.027147806,Schwanden b. Brienz
3700,46.68657013,7.670619076,Spiezwiler
3961,46.22216396,7.58253596,Saint-Jean
3380,47.23110639,7.650196669,Walliswil b. Niederbipp
1148,46.62443778,6.393140816,Mont-la-Ville
6908,46.011929,8.94698,Massagno Caselle
6009,47.049545,8.304375,Luzern
1267,46.419989,6.236938,Vich
1267,46.419989,6.236938,Coinsins
1350,46.72701082,6.543042377,Orbe
6910,46.004539,8.95556,Lugano
8044,47.38282396,8.530806726,Gockhausen
1051,46.519428,6.63345,Mont-Lausanne Poly
5232,47.53762,8.2252,Villigen PSI
6349,47.194725,8.526297,Baar
8614,47.3208,8.75746,Sulzbach
1352,46.71808,6.508968,Agiez
1965,46.30934246,7.311391673,Chandolin-Savièse
1353,46.701731,6.49527,Bofflens
1595,46.894717,7.088361,Clavaleyres
2735,47.232017,7.285008,Champoz
2715,47.270148,7.185734,Monible
2827,47.331277,7.55302,Schelten
2830,47.33466568,7.374280315,Vellerat
2717,47.284904,7.182592,Rebévelier
2575,47.06527338,7.197813569,Hagneck
1354,46.733962,6.512095,Montcherand
2572,47.084052,7.212937,Mörigen
2556,47.121929,7.314355,Schwadernau
1470,46.84964548,6.856675342,Bollion
1773,46.833119,7.023145,Chandon
1534,46.773586,6.856818,Chapelle (Broye)
1473,46.832977,6.822625,Châtillon FR
1475,46.781084,6.720421,Forel FR
1483,46.82679,6.863445,Frasses
1566,46.891611,6.903848,Les Friques
1355,46.750606,6.498658,L'Abergement
1484,46.799433,6.850316859,Granges-de-Vesin
1470,46.84964548,6.856675342,Lully FR
1475,46.781084,6.720421,Montbrelloz
1541,46.833606,6.86092,Morens FR
1528,46.739704,6.849903,Praratoud
1410,46.70385189,6.7589235,Prévondavaux
1773,46.833119,7.023145,Russy
1470,46.84964548,6.856675342,Seiry
1541,46.833606,6.86092,Sévaz
1565,46.874029,6.968963,Vallon
1356,46.732951,6.471261,Les Clées
1483,46.82679,6.863445,Vesin
1680,46.699726,6.915691,Berlens
1670,46.62397084,6.851551517,Bionnens
1675,46.616428,6.849407771,Blessens
1608,46.562115,6.862491,Chapelle (Glâne)
1694,46.700006,7.016817939,Chavannes-Orsonnen
1697,46.620669,6.911166,Les Ecasseys
1670,46.62397084,6.851551517,Esmonts
1673,46.582484,6.805051,Gillarens
1681,46.685092,6.8875,Hennens
1357,46.746825,6.447387,Lignerolle
1688,46.636339,6.901256,Lieffrens
1690,46.719884,6.958966,Lussy FR
1687,46.634992,6.931891,La Magne
1674,46.639257,6.836437,Montet (Glâne)
1674,46.639257,6.836437,Morlens
1675,46.616428,6.849407771,Mossel
1686,46.670081,6.973767,La Neirigue
1694,46.700006,7.016817939,Villargiroud
1653,46.617184,7.126975,Châtel-sur-Montsalvens
1669,46.482967,7.053598615,Lessoc
1358,46.747154,6.529419,Valeyres-sous-Rances
1625,46.638724,6.990492,Maules
1652,46.624826,7.114274,Villarbeney
1666,46.531556,7.106078,Villars-sous-Mont
1782,46.82873276,7.095040843,Autafond
1782,46.82873276,7.095040843,La Corbaz
1754,46.781159,7.096297681,Corjolens
1782,46.82873276,7.095040843,Cormagens
1730,46.74982,7.083637445,Ecuvillens
1724,46.738657,7.141011,Essert FR
1726,46.72770391,7.066274,Farvagny-le-Petit
1439,46.765853,6.524146,Rances
1724,46.738657,7.141011,Ferpicloz
1726,46.72770391,7.066274,Grenilles
1782,46.82873276,7.095040843,Lossy
1756,46.773683,7.022437,Lovens
1727,46.74142,7.08987,Magnedens
1724,46.738657,7.141011,Montévraz
1724,46.738657,7.141011,Oberried FR
1723,46.77600735,7.149204575,Pierrafortscha
1772,46.83472235,7.065876494,Ponthaux
1726,46.72770391,7.066274,Posat
1695,46.716864,7.01663796,Rueyres-St-Laurent
1724,46.738657,7.141011,Senèdes
1695,46.716864,7.01663796,Villarsel-Gibloux
1723,46.77600735,7.149204575,Villarsel-sur-Marly
1724,46.738657,7.141011,Zénauva
1721,46.854733,7.080615,Cormérod
1784,46.86430927,7.126277386,Cournillens
1721,46.854733,7.080615,Courtion
1373,46.70654715,6.56893779,Chavornay
1792,46.862963,7.149826414,Guschelmuth
1784,46.86430927,7.126277386,Wallenried
1716,46.663286,7.281774214,Oberschrot
1719,46.757378,7.275161,Zumholz
1609,46.582988,6.8814,Besencens
1609,46.582988,6.8814,Fiaugères
1624,46.597601,6.920266,Grattavache
1174,46.491894,6.345857,Pizy
1787,46.941564,7.049398,Mur VD
1580,46.88466199,7.038345434,Oleyres
1148,46.62443778,6.393140816,Chavannes-le-Veyron
1148,46.62443778,6.393140816,Mauraz
1376,46.646263,6.59021,Eclagnens
1376,46.646263,6.59021,Goumoens-le-Jux
1042,46.62418811,6.574856142,Malapalud
1041,46.612293,6.693623,Naz
1421,46.843028,6.592088,Grandevent
1428,46.880948,6.718037,Mutrux
1423,46.842571,6.635012,Romairon
1423,46.842571,6.635012,Vaugondry
1008,46.53889572,6.604973569,Jouxtens-Mézery
1134,46.513821,6.473592,Chigny
1026,46.519399,6.533801,Denges
1410,46.70385189,6.7589235,Correvon
1682,46.692084,6.864827,Lovatens
1063,46.660073,6.753676,Martherenges
1041,46.612293,6.693623,Montaubion-Chardonney
1513,46.63734,6.753961,Rossenges
1683,46.668609,6.858015,Sarzens
1277,46.38099731,6.179051184,Arnex-sur-Nyon
1279,46.34006328,6.154304805,Bogis-Bossey
1290,46.29146036,6.145407651,Chavannes-des-Bois
1355,46.750606,6.498658,Sergey
1608,46.562115,6.862491,Bussigny-sur-Oron
1608,46.562115,6.862491,Chesalles-sur-Oron
1607,46.549122,6.835247,Les Tavernes
1607,46.549122,6.835247,Les Thioleyres
1610,46.56187665,6.805319142,Vuibroye
1372,46.681193,6.566261,Bavois
1682,46.692084,6.864827,Cerniaz VD
1554,46.742578,6.929186,Rossens VD
1525,46.649679,8.733607,Seigneux
1195,46.431822,6.289946,Dully
1180,46.45757408,6.33155552,Tartegnin
1436,46.769062,6.605071,Chamblon
1415,46.747617,6.756717,Démoret
